"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-06","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","8347522","","","","0"
"2022-07","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","10375913","","","","0"
"2022-08","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","11087265","","","","0"
"2022-09","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","9729293","","","","0"
"2022-10","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","9953725","","","","0"
"2022-11","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","10258486","","","","0"
"2022-12","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","12454972","","","","0"
"2023-01","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","11910073","","","","0"
"2023-02","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","9923216","","","","0"
"2023-03","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","10337451","","","","0"
"2023-04","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","8959619","","","","0"
"2023-05","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","8895248","","","","0"
"2023-06","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","9836403","","","","0"
"2023-07","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","12025235","","","","0"
"2023-08","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","11280126","","","","0"
"2023-09","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","10158413","","","","0"
"2023-10","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","10015569","","","","0"
"2023-11","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","11491012","","","","0"
"2023-12","Canada","2016A000011124","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484832","1.1.11","12183029","","","","0"
"2010-01","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1696","","","","0"
"2010-02","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2015","","","","0"
"2010-03","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2547","","","","0"
"2010-04","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2412","","","","0"
"2010-05","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2695","","","","0"
"2010-06","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2503","","","","0"
"2010-07","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2472","","","","0"
"2010-08","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2636","","","","0"
"2010-09","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2480","","","","0"
"2010-10","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2014","","","","0"
"2010-11","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1913","","","","0"
"2010-12","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2297","","","","0"
"2011-01","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2494","","","","0"
"2011-02","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2216","","","","0"
"2011-03","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2400","","","","0"
"2011-04","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2732","","","","0"
"2011-05","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2381","","","","0"
"2011-06","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2516","","","","0"
"2011-07","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2786","","","","0"
"2011-08","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1370","","","","0"
"2011-09","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1880","","","","0"
"2011-10","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2026","","","","0"
"2011-11","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1311","","","","0"
"2011-12","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1983","","","","0"
"2012-01","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1983","","","","0"
"2012-02","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1809","","","","0"
"2012-03","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1765","","","","0"
"2012-04","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","1862","","","","0"
"2012-05","Canada","2016A000011124","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174615","1.1.7","2395","","","","0"
